	id	rp	sp	choice	purpose	npersons	age	employ_status	mainearn	arrival_time	gender	rail_ivtt	rail_cost	rail_transfers	rail_acc_time	rail_egr_time	rail_acc_mode	rail_egr_mode	seat_status	car_ivtt	car_cost	car_walk_time	car_parking_fee	rail_comfort	rp_transfer	rp_choice	rp_rail_ovt	rp_car_ovt
502	69	0	1	10	0	4	0	1	0	0	1	2.5	20.3	0	-1.0	-1.0	-1	-1	-1	1.917	7.0	-1.0	-1	0	1	0	0.833	0.167
503	69	0	1	10	0	4	0	1	0	0	1	2.5	20.3	0	-1.0	-1.0	-1	-1	-1	1.917	6.5	-1.0	-1	0	1	0	0.833	0.167
504	69	0	1	10	0	4	0	1	0	0	1	2.5	20.3	0	-1.0	-1.0	-1	-1	-1	1.917	6.0	-1.0	-1	0	1	0	0.833	0.167
505	69	0	1	10	0	4	0	1	0	0	1	2.5	20.3	0	-1.0	-1.0	-1	-1	-1	1.917	5.5	-1.0	-1	0	1	0	0.833	0.167
506	69	0	1	10	0	4	0	1	0	0	1	2.5	20.3	0	-1.0	-1.0	-1	-1	-1	1.917	5.0	-1.0	-1	0	1	0	0.833	0.167
507	69	0	1	10	0	4	0	1	0	0	1	2.25	29.0	1	-1.0	-1.0	-1	-1	-1	1.917	5.0	-1.0	-1	0	1	0	0.833	0.167
508	69	0	1	10	0	4	0	1	0	0	1	2.25	24.65	0	-1.0	-1.0	-1	-1	-1	1.917	5.0	-1.0	-1	1	1	0	0.833	0.167
509	70	1	0	1	1	1	0	0	1	0	0	1.5	33.0	1	0.167	0.333	0	1	0	2.0	50.0	0.017	0	-1	1	1	0.5	0.017
510	70	0	1	10	1	1	0	0	1	0	0	2.417	33.0	1	-1.0	-1.0	-1	-1	-1	2.017	45.0	-1.0	-1	1	1	1	0.5	0.017
511	70	0	1	10	1	1	0	0	1	0	0	2.25	33.0	2	-1.0	-1.0	-1	-1	-1	2.017	50.0	-1.0	-1	1	1	1	0.5	0.017
512	70	0	1	10	1	1	0	0	1	0	0	2.0	33.0	1	-1.0	-1.0	-1	-1	-1	2.017	50.0	-1.0	-1	2	1	1	0.5	0.017
513	70	0	1	11	1	1	0	0	1	0	0	2.417	33.0	1	-1.0	-1.0	-1	-1	-1	2.017	50.0	-1.0	-1	1	1	1	0.5	0.017
514	71	1	0	1	0	1	0	1	0	0	1	1.25	35.0	0	0.333	0.417	0	0	0	1.25	20.0	0.017	1	-1	0	1	0.75	0.017
515	71	0	1	10	0	1	0	1	0	0	1	2.167	35.0	0	-1.0	-1.0	-1	-1	-1	1.267	30.0	-1.0	-1	1	0	1	0.75	0.017
516	71	0	1	10	0	1	0	1	0	0	1	2.167	35.0	0	-1.0	-1.0	-1	-1	-1	1.267	28.0	-1.0	-1	1	0	1	0.75	0.017
517	71	0	1	10	0	1	0	1	0	0	1	2.167	35.0	0	-1.0	-1.0	-1	-1	-1	1.267	26.0	-1.0	-1	1	0	1	0.75	0.017
518	71	0	1	10	0	1	0	1	0	0	1	2.167	35.0	0	-1.0	-1.0	-1	-1	-1	1.267	24.0	-1.0	-1	1	0	1	0.75	0.017
519	71	0	1	10	0	1	0	1	0	0	1	2.167	35.0	0	-1.0	-1.0	-1	-1	-1	1.267	22.0	-1.0	-1	1	0	1	0.75	0.017
520	71	0	1	10	0	1	0	1	0	0	1	2.167	35.0	0	-1.0	-1.0	-1	-1	-1	1.267	20.0	-1.0	-1	1	0	1	0.75	0.017
521	71	0	1	10	0	1	0	1	0	0	1	2.0	35.0	1	-1.0	-1.0	-1	-1	-1	1.267	20.0	-1.0	-1	1	0	1	0.75	0.017
522	71	0	1	10	0	1	0	1	0	0	1	2.333	40.25	0	-1.0	-1.0	-1	-1	-1	1.267	20.0	-1.0	-1	1	0	1	0.75	0.017
523	72	1	0	0	0	1	1	0	1	0	0	1.25	30.0	0	0.25	0.25	0	0	0	1.25	40.0	0.083	0	-1	0	0	0.5	0.083
524	72	0	1	10	0	1	1	0	1	0	0	1.583	24.0	0	-1.0	-1.0	-1	-1	-1	1.333	40.0	-1.0	-1	0	0	0	0.5	0.083
525	72	0	1	10	0	1	1	0	1	0	0	1.75	30.0	0	-1.0	-1.0	-1	-1	-1	1.333	40.0	-1.0	-1	0	0	0	0.5	0.083
526	72	0	1	11	0	1	1	0	1	0	0	1.583	24.0	0	-1.0	-1.0	-1	-1	-1	1.333	44.0	-1.0	-1	0	0	0	0.5	0.083
527	72	0	1	11	0	1	1	0	1	0	0	1.417	18.0	0	-1.0	-1.0	-1	-1	-1	1.333	40.0	-1.0	-1	0	0	0	0.5	0.083
528	73	1	0	0	0	2	0	0	1	0	0	1.5	40.0	0	1.0	0.25	0	0	0	1.5	13.0	0.033	1	-1	0	0	1.25	0.033
529	73	0	1	10	0	2	0	0	1	0	0	2.5	20.0	0	-1.0	-1.0	-1	-1	-1	1.533	19.5	-1.0	-1	0	0	0	1.25	0.033
530	73	0	1	10	0	2	0	0	1	0	0	2.5	20.0	0	-1.0	-1.0	-1	-1	-1	1.533	18.2	-1.0	-1	0	0	0	1.25	0.033
531	73	0	1	10	0	2	0	0	1	0	0	2.5	20.0	0	-1.0	-1.0	-1	-1	-1	1.533	16.9	-1.0	-1	0	0	0	1.25	0.033
532	73	0	1	10	0	2	0	0	1	0	0	2.5	20.0	0	-1.0	-1.0	-1	-1	-1	1.533	15.6	-1.0	-1	0	0	0	1.25	0.033
533	73	0	1	10	0	2	0	0	1	0	0	2.5	20.0	0	-1.0	-1.0	-1	-1	-1	1.533	14.3	-1.0	-1	0	0	0	1.25	0.033
534	73	0	1	10	0	2	0	0	1	0	0	2.5	20.0	0	-1.0	-1.0	-1	-1	-1	1.533	13.0	-1.0	-1	0	0	0	1.25	0.033
535	73	0	1	10	0	2	0	0	1	0	0	2.333	20.0	0	-1.0	-1.0	-1	-1	-1	1.533	13.0	-1.0	-1	1	0	0	1.25	0.033
536	73	0	1	10	0	2	0	0	1	0	0	2.333	40.0	0	-1.0	-1.0	-1	-1	-1	1.533	13.0	-1.0	-1	1	0	0	1.25	0.033
537	74	1	0	0	0	3	0	0	0	0	1	2.0	37.5	1	0.083	0.333	0	0	0	1.417	12.333	0.017	0	-1	1	0	0.416	0.017
538	74	0	1	10	0	3	0	0	0	0	1	2.083	30.0	1	-1.0	-1.0	-1	-1	-1	1.433	12.333	-1.0	-1	1	1	0	0.417	0.017
539	74	0	1	11	0	3	0	0	0	0	1	2.083	30.0	1	-1.0	-1.0	-1	-1	-1	1.433	13.567	-1.0	-1	1	1	0	0.417	0.017
540	74	0	1	11	0	3	0	0	0	0	1	1.833	30.0	1	-1.0	-1.0	-1	-1	-1	1.433	12.333	-1.0	-1	1	1	0	0.417	0.017
541	74	0	1	11	0	3	0	0	0	0	1	1.833	22.5	0	-1.0	-1.0	-1	-1	-1	1.433	12.333	-1.0	-1	1	1	0	0.417	0.017
542	74	0	1	11	0	3	0	0	0	0	1	2.417	30.0	0	-1.0	-1.0	-1	-1	-1	1.433	12.333	-1.0	-1	0	1	0	0.417	0.017
543	75	1	0	0	1	2	0	0	1	0	0	2.0	40.0	2	0.167	0.167	0	0	0	2.5	19.5	0.017	1	-1	2	0	0.334	0.017
544	75	0	1	10	1	2	0	0	1	0	0	2.0	36.0	1	-1.0	-1.0	-1	-1	-1	2.517	19.5	-1.0	-1	0	2	0	0.333	0.017
545	75	0	1	10	1	2	0	0	1	0	0	2.0	32.0	0	-1.0	-1.0	-1	-1	-1	2.517	19.5	-1.0	-1	1	2	0	0.333	0.017
546	75	0	1	11	1	2	0	0	1	0	0	2.0	36.0	1	-1.0	-1.0	-1	-1	-1	2.517	29.25	-1.0	-1	0	2	0	0.333	0.017
547	75	0	1	11	1	2	0	0	1	0	0	1.75	40.0	0	-1.0	-1.0	-1	-1	-1	2.517	19.5	-1.0	-1	0	2	0	0.333	0.017
548	76	1	0	1	1	1	0	0	0	1	0	1.5	35.0	0	0.5	0.5	0	0	0	1.75	60.0	0.017	1	-1	0	1	1.0	0.017
549	76	0	1	11	1	1	0	0	0	1	0	2.75	42.0	1	-1.0	-1.0	-1	-1	-1	1.767	30.0	-1.0	-1	2	0	1	1.0	0.017
550	76	0	1	11	1	1	0	0	0	1	0	2.75	42.0	1	-1.0	-1.0	-1	-1	-1	1.767	36.0	-1.0	-1	2	0	1	1.0	0.017
551	76	0	1	11	1	1	0	0	0	1	0	2.75	42.0	1	-1.0	-1.0	-1	-1	-1	1.767	42.0	-1.0	-1	2	0	1	1.0	0.017
552	76	0	1	11	1	1	0	0	0	1	0	2.75	42.0	1	-1.0	-1.0	-1	-1	-1	1.767	48.0	-1.0	-1	2	0	1	1.0	0.017
553	76	0	1	11	1	1	0	0	0	1	0	2.75	42.0	1	-1.0	-1.0	-1	-1	-1	1.767	54.0	-1.0	-1	2	0	1	1.0	0.017
554	76	0	1	11	1	1	0	0	0	1	0	2.75	42.0	1	-1.0	-1.0	-1	-1	-1	1.767	60.0	-1.0	-1	2	0	1	1.0	0.017
555	76	0	1	11	1	1	0	0	0	1	0	2.917	35.0	0	-1.0	-1.0	-1	-1	-1	1.767	60.0	-1.0	-1	2	0	1	1.0	0.017
556	76	0	1	11	1	1	0	0	0	1	0	2.917	42.0	0	-1.0	-1.0	-1	-1	-1	1.767	60.0	-1.0	-1	1	0	1	1.0	0.017
557	76	0	1	11	1	1	0	0	0	1	0	2.917	38.5	1	-1.0	-1.0	-1	-1	-1	1.767	60.0	-1.0	-1	1	0	1	1.0	0.017
558	77	1	0	1	1	1	0	1	0	1	0	2.0	27.0	1	0.2	0.083	0	0	0	2.0	10.0	0.0	1	-1	1	1	0.283	0.0
559	77	0	1	10	1	1	0	1	0	1	0	2.617	32.4	1	-1.0	-1.0	-1	-1	-1	2.0	10.0	-1.0	-1	1	1	1	0.283	0.0
560	77	0	1	10	1	1	0	1	0	1	0	2.283	27.0	2	-1.0	-1.0	-1	-1	-1	2.0	9.0	-1.0	-1	1	1	1	0.283	0.0
561	77	0	1	10	1	1	0	1	0	1	0	2.617	27.0	1	-1.0	-1.0	-1	-1	-1	2.0	10.0	-1.0	-1	1	1	1	0.283	0.0
562	77	0	1	11	1	1	0	1	0	1	0	2.283	27.0	2	-1.0	-1.0	-1	-1	-1	2.0	10.0	-1.0	-1	1	1	1	0.283	0.0
563	78	1	0	1	0	2	1	0	0	0	1	1.833	27.0	1	0.333	0.5	0	0	0	1.5	15.0	0.017	1	-1	1	1	0.833	0.017
564	78	0	1	10	0	2	1	0	0	0	1	3.25	27.0	1	-1.0	-1.0	-1	-1	-1	1.517	15.0	-1.0	-1	2	1	1	0.833	0.017
565	78	0	1	11	0	2	1	0	0	0	1	2.917	27.0	1	-1.0	-1.0	-1	-1	-1	1.517	21.0	-1.0	-1	1	1	1	0.833	0.017
566	79	1	0	1	0	4	1	1	1	1	0	2.0	25.0	2	0.083	0.167	0	0	0	2.0	19.5	0.167	0	-1	2	1	0.25	0.167
567	79	0	1	11	0	4	1	1	1	1	0	2.833	28.75	3	-1.0	-1.0	-1	-1	-1	2.167	9.75	-1.0	-1	2	2	1	0.25	0.167
568	79	0	1	11	0	4	1	1	1	1	0	2.833	28.75	3	-1.0	-1.0	-1	-1	-1	2.167	11.7	-1.0	-1	2	2	1	0.25	0.167
569	79	0	1	11	0	4	1	1	1	1	0	2.833	28.75	3	-1.0	-1.0	-1	-1	-1	2.167	13.65	-1.0	-1	2	2	1	0.25	0.167
570	79	0	1	11	0	4	1	1	1	1	0	2.833	28.75	3	-1.0	-1.0	-1	-1	-1	2.167	15.6	-1.0	-1	2	2	1	0.25	0.167
571	79	0	1	11	0	4	1	1	1	1	0	2.833	28.75	3	-1.0	-1.0	-1	-1	-1	2.167	17.55	-1.0	-1	2	2	1	0.25	0.167
572	79	0	1	11	0	4	1	1	1	1	0	2.833	28.75	3	-1.0	-1.0	-1	-1	-1	2.167	19.5	-1.0	-1	2	2	1	0.25	0.167
573	79	0	1	11	0	4	1	1	1	1	0	2.583	32.5	2	-1.0	-1.0	-1	-1	-1	2.167	19.5	-1.0	-1	2	2	1	0.25	0.167
574	79	0	1	11	0	4	1	1	1	1	0	2.25	25.0	2	-1.0	-1.0	-1	-1	-1	2.167	19.5	-1.0	-1	2	2	1	0.25	0.167
575	79	0	1	11	0	4	1	1	1	1	0	2.583	28.75	2	-1.0	-1.0	-1	-1	-1	2.167	19.5	-1.0	-1	1	2	1	0.25	0.167
576	80	1	0	0	0	1	1	1	1	0	1	2.5	40.0	1	0.5	0.5	0	0	0	2.0	15.0	0.083	1	-1	1	0	1.0	0.083
577	80	0	1	10	0	1	1	1	1	0	1	2.75	20.0	1	-1.0	-1.0	-1	-1	-1	2.083	22.5	-1.0	-1	1	1	0	1.0	0.083
578	80	0	1	10	0	1	1	1	1	0	1	2.75	20.0	1	-1.0	-1.0	-1	-1	-1	2.083	21.0	-1.0	-1	1	1	0	1.0	0.083
579	80	0	1	10	0	1	1	1	1	0	1	2.75	20.0	1	-1.0	-1.0	-1	-1	-1	2.083	19.5	-1.0	-1	1	1	0	1.0	0.083
580	80	0	1	10	0	1	1	1	1	0	1	2.75	20.0	1	-1.0	-1.0	-1	-1	-1	2.083	18.0	-1.0	-1	1	1	0	1.0	0.083
581	80	0	1	10	0	1	1	1	1	0	1	2.75	20.0	1	-1.0	-1.0	-1	-1	-1	2.083	16.5	-1.0	-1	1	1	0	1.0	0.083
582	80	0	1	10	0	1	1	1	1	0	1	2.75	20.0	1	-1.0	-1.0	-1	-1	-1	2.083	15.0	-1.0	-1	1	1	0	1.0	0.083
583	80	0	1	10	0	1	1	1	1	0	1	3.167	20.0	1	-1.0	-1.0	-1	-1	-1	2.083	15.0	-1.0	-1	1	1	0	1.0	0.083
584	80	0	1	10	0	1	1	1	1	0	1	3.167	30.0	1	-1.0	-1.0	-1	-1	-1	2.083	15.0	-1.0	-1	0	1	0	1.0	0.083
585	81	1	0	0	0	5	0	0	1	1	1	0.817	12.5	0	0.117	0.167	0	0	0	1.167	7.2	0.083	0	-1	0	0	0.284	0.083
586	81	0	1	10	0	5	0	0	1	1	1	1.533	62.5	0	-1.0	-1.0	-1	-1	-1	1.25	10.8	-1.0	-1	0	0	0	0.283	0.083
587	81	0	1	10	0	5	0	0	1	1	1	1.533	62.5	0	-1.0	-1.0	-1	-1	-1	1.25	10.08	-1.0	-1	0	0	0	0.283	0.083
588	81	0	1	10	0	5	0	0	1	1	1	1.533	62.5	0	-1.0	-1.0	-1	-1	-1	1.25	9.36	-1.0	-1	0	0	0	0.283	0.083
589	81	0	1	10	0	5	0	0	1	1	1	1.533	62.5	0	-1.0	-1.0	-1	-1	-1	1.25	8.64	-1.0	-1	0	0	0	0.283	0.083
590	81	0	1	10	0	5	0	0	1	1	1	1.533	62.5	0	-1.0	-1.0	-1	-1	-1	1.25	7.92	-1.0	-1	0	0	0	0.283	0.083
591	81	0	1	10	0	5	0	0	1	1	1	1.533	62.5	0	-1.0	-1.0	-1	-1	-1	1.25	7.2	-1.0	-1	0	0	0	0.283	0.083
592	81	0	1	10	0	5	0	0	1	1	1	1.367	62.5	0	-1.0	-1.0	-1	-1	-1	1.25	7.2	-1.0	-1	1	0	0	0.283	0.083
593	81	0	1	10	0	5	0	0	1	1	1	1.783	93.75	0	-1.0	-1.0	-1	-1	-1	1.25	7.2	-1.0	-1	0	0	0	0.283	0.083
594	82	1	0	0	0	2	0	0	0	0	0	1.25	30.0	1	0.333	0.25	1	0	0	1.333	13.75	0.017	1	-1	1	0	0.583	0.017
595	82	0	1	10	0	2	0	0	0	0	0	1.5	22.5	1	-1.0	-1.0	-1	-1	-1	1.35	13.75	-1.0	-1	1	1	0	0.583	0.017
596	82	0	1	10	0	2	0	0	0	0	0	1.667	15.0	1	-1.0	-1.0	-1	-1	-1	1.35	13.75	-1.0	-1	1	1	0	0.583	0.017
597	82	0	1	11	0	2	0	0	0	0	0	1.667	15.0	1	-1.0	-1.0	-1	-1	-1	1.35	15.125	-1.0	-1	1	1	0	0.583	0.017
598	82	0	1	11	0	2	0	0	0	0	0	1.5	15.0	0	-1.0	-1.0	-1	-1	-1	1.35	13.75	-1.0	-1	1	1	0	0.583	0.017
599	83	1	0	0	0	1	1	1	0	0	1	1.0	20.0	0	0.083	0.25	1	0	0	1.5	30.0	0.033	1	-1	0	0	0.333	0.033
600	83	0	1	10	0	1	1	1	0	0	1	1.0	12.0	0	-1.0	-1.0	-1	-1	-1	1.533	45.0	-1.0	-1	0	0	0	0.333	0.033
601	83	0	1	10	0	1	1	1	0	0	1	1.0	12.0	0	-1.0	-1.0	-1	-1	-1	1.533	42.0	-1.0	-1	0	0	0	0.333	0.033
602	83	0	1	10	0	1	1	1	0	0	1	1.0	12.0	0	-1.0	-1.0	-1	-1	-1	1.533	39.0	-1.0	-1	0	0	0	0.333	0.033
603	83	0	1	10	0	1	1	1	0	0	1	1.0	12.0	0	-1.0	-1.0	-1	-1	-1	1.533	36.0	-1.0	-1	0	0	0	0.333	0.033
604	83	0	1	10	0	1	1	1	0	0	1	1.0	12.0	0	-1.0	-1.0	-1	-1	-1	1.533	33.0	-1.0	-1	0	0	0	0.333	0.033
605	83	0	1	10	0	1	1	1	0	0	1	1.0	12.0	0	-1.0	-1.0	-1	-1	-1	1.533	30.0	-1.0	-1	0	0	0	0.333	0.033
606	83	0	1	10	0	1	1	1	0	0	1	1.167	12.0	0	-1.0	-1.0	-1	-1	-1	1.533	30.0	-1.0	-1	1	0	0	0.333	0.033
607	83	0	1	10	0	1	1	1	0	0	1	1.0	16.0	0	-1.0	-1.0	-1	-1	-1	1.533	30.0	-1.0	-1	1	0	0	0.333	0.033
608	84	1	0	1	0	1	0	1	0	1	1	1.5	43.0	1	0.167	0.25	1	0	0	2.25	20.0	0.167	1	-1	1	1	0.417	0.167
609	84	0	1	11	0	1	0	1	0	1	1	2.333	60.2	2	-1.0	-1.0	-1	-1	-1	2.417	10.0	-1.0	-1	1	1	1	0.417	0.167
610	84	0	1	11	0	1	0	1	0	1	1	2.333	60.2	2	-1.0	-1.0	-1	-1	-1	2.417	12.0	-1.0	-1	1	1	1	0.417	0.167
611	84	0	1	11	0	1	0	1	0	1	1	2.333	60.2	2	-1.0	-1.0	-1	-1	-1	2.417	14.0	-1.0	-1	1	1	1	0.417	0.167
612	84	0	1	11	0	1	0	1	0	1	1	2.333	60.2	2	-1.0	-1.0	-1	-1	-1	2.417	16.0	-1.0	-1	1	1	1	0.417	0.167
613	84	0	1	11	0	1	0	1	0	1	1	2.333	60.2	2	-1.0	-1.0	-1	-1	-1	2.417	18.0	-1.0	-1	1	1	1	0.417	0.167
614	84	0	1	11	0	1	0	1	0	1	1	2.333	60.2	2	-1.0	-1.0	-1	-1	-1	2.417	20.0	-1.0	-1	1	1	1	0.417	0.167
615	84	0	1	11	0	1	0	1	0	1	1	2.167	60.2	1	-1.0	-1.0	-1	-1	-1	2.417	20.0	-1.0	-1	1	1	1	0.417	0.167
616	84	0	1	11	0	1	0	1	0	1	1	2.167	51.6	2	-1.0	-1.0	-1	-1	-1	2.417	20.0	-1.0	-1	2	1	1	0.417	0.167
617	85	1	0	1	0	3	0	1	0	0	1	1.167	27.0	2	0.75	0.167	0	0	0	1.75	7.767	0.083	1	-1	2	1	0.917	0.083
618	85	0	1	10	0	3	0	1	0	0	1	2.083	33.75	3	-1.0	-1.0	-1	-1	-1	1.833	6.217	-1.0	-1	2	2	1	0.917	0.083
619	85	0	1	10	0	3	0	1	0	0	1	2.417	40.5	3	-1.0	-1.0	-1	-1	-1	1.833	7.767	-1.0	-1	1	2	1	0.917	0.083
620	85	0	1	11	0	3	0	1	0	0	1	2.083	33.75	3	-1.0	-1.0	-1	-1	-1	1.833	6.983	-1.0	-1	2	2	1	0.917	0.083
621	85	0	1	11	0	3	0	1	0	0	1	2.083	33.75	3	-1.0	-1.0	-1	-1	-1	1.833	7.767	-1.0	-1	2	2	1	0.917	0.083
622	85	0	1	11	0	3	0	1	0	0	1	2.417	33.75	2	-1.0	-1.0	-1	-1	-1	1.833	7.767	-1.0	-1	1	2	1	0.917	0.083
623	86	1	0	1	0	1	0	0	0	0	0	2.0	50.0	1	0.083	0.167	1	0	0	1.5	25.0	0.017	1	-1	1	1	0.25	0.017
624	86	0	1	10	0	1	0	0	0	0	0	2.833	62.5	2	-1.0	-1.0	-1	-1	-1	1.517	20.0	-1.0	-1	1	1	1	0.25	0.017
625	86	0	1	10	0	1	0	0	0	0	0	2.833	50.0	1	-1.0	-1.0	-1	-1	-1	1.517	25.0	-1.0	-1	2	1	1	0.25	0.017
626	86	0	1	10	0	1	0	0	0	0	0	2.833	75.0	1	-1.0	-1.0	-1	-1	-1	1.517	25.0	-1.0	-1	1	1	1	0.25	0.017
627	86	0	1	11	0	1	0	0	0	0	0	2.833	62.5	2	-1.0	-1.0	-1	-1	-1	1.517	22.5	-1.0	-1	1	1	1	0.25	0.017
628	86	0	1	11	0	1	0	0	0	0	0	2.833	62.5	2	-1.0	-1.0	-1	-1	-1	1.517	25.0	-1.0	-1	1	1	1	0.25	0.017
629	88	1	0	1	0	1	1	1	0	1	1	1.5	40.0	0	0.083	0.333	0	0	0	1.75	40.0	0.033	1	-1	0	1	0.416	0.033
630	88	0	1	10	0	1	1	1	0	1	1	2.333	44.0	1	-1.0	-1.0	-1	-1	-1	1.783	20.0	-1.0	-1	2	0	1	0.417	0.033
631	88	0	1	11	0	1	1	1	0	1	1	2.333	44.0	1	-1.0	-1.0	-1	-1	-1	1.783	24.0	-1.0	-1	2	0	1	0.417	0.033
632	88	0	1	11	0	1	1	1	0	1	1	2.333	44.0	1	-1.0	-1.0	-1	-1	-1	1.783	28.0	-1.0	-1	2	0	1	0.417	0.033
633	88	0	1	11	0	1	1	1	0	1	1	2.333	44.0	1	-1.0	-1.0	-1	-1	-1	1.783	32.0	-1.0	-1	2	0	1	0.417	0.033
634	88	0	1	11	0	1	1	1	0	1	1	2.333	44.0	1	-1.0	-1.0	-1	-1	-1	1.783	36.0	-1.0	-1	2	0	1	0.417	0.033
635	88	0	1	11	0	1	1	1	0	1	1	2.333	44.0	1	-1.0	-1.0	-1	-1	-1	1.783	40.0	-1.0	-1	2	0	1	0.417	0.033
636	88	0	1	11	0	1	1	1	0	1	1	1.917	48.0	1	-1.0	-1.0	-1	-1	-1	1.783	40.0	-1.0	-1	1	0	1	0.417	0.033
637	88	0	1	11	0	1	1	1	0	1	1	2.167	48.0	0	-1.0	-1.0	-1	-1	-1	1.783	40.0	-1.0	-1	2	0	1	0.417	0.033
638	88	0	1	11	0	1	1	1	0	1	1	2.333	48.0	0	-1.0	-1.0	-1	-1	-1	1.783	40.0	-1.0	-1	1	0	1	0.417	0.033
639	90	1	0	0	0	2	1	0	1	0	0	1.0	35.2	0	0.167	0.083	0	0	0	1.5	8.0	0.017	1	-1	0	0	0.25	0.017
640	90	0	1	10	0	2	1	0	1	0	0	0.917	31.7	0	-1.0	-1.0	-1	-1	-1	1.517	12.0	-1.0	-1	0	0	0	0.25	0.017
641	90	0	1	10	0	2	1	0	1	0	0	0.917	31.7	0	-1.0	-1.0	-1	-1	-1	1.517	11.2	-1.0	-1	0	0	0	0.25	0.017
642	90	0	1	10	0	2	1	0	1	0	0	0.917	31.7	0	-1.0	-1.0	-1	-1	-1	1.517	10.4	-1.0	-1	0	0	0	0.25	0.017
643	90	0	1	10	0	2	1	0	1	0	0	0.917	31.7	0	-1.0	-1.0	-1	-1	-1	1.517	9.6	-1.0	-1	0	0	0	0.25	0.017
644	90	0	1	10	0	2	1	0	1	0	0	0.917	31.7	0	-1.0	-1.0	-1	-1	-1	1.517	8.8	-1.0	-1	0	0	0	0.25	0.017
645	90	0	1	10	0	2	1	0	1	0	0	0.917	31.7	0	-1.0	-1.0	-1	-1	-1	1.517	8.0	-1.0	-1	0	0	0	0.25	0.017
646	90	0	1	10	0	2	1	0	1	0	0	1.25	28.15	0	-1.0	-1.0	-1	-1	-1	1.517	8.0	-1.0	-1	0	0	0	0.25	0.017
647	90	0	1	10	0	2	1	0	1	0	0	1.083	28.15	0	-1.0	-1.0	-1	-1	-1	1.517	8.0	-1.0	-1	1	0	0	0.25	0.017
648	91	1	0	1	1	1	0	0	1	1	1	1.5	26.0	1	0.167	0.167	1	1	0	1.5	30.0	0.017	0	-1	1	1	0.334	0.017
649	91	0	1	10	1	1	0	0	1	1	1	2.25	39.0	1	-1.0	-1.0	-1	-1	-1	1.517	24.0	-1.0	-1	2	1	1	0.333	0.017
650	91	0	1	11	1	1	0	0	1	1	1	2.25	39.0	1	-1.0	-1.0	-1	-1	-1	1.517	27.0	-1.0	-1	2	1	1	0.333	0.017
651	91	0	1	11	1	1	0	0	1	1	1	2.25	39.0	1	-1.0	-1.0	-1	-1	-1	1.517	30.0	-1.0	-1	2	1	1	0.333	0.017
652	91	0	1	11	1	1	0	0	1	1	1	2.083	39.0	2	-1.0	-1.0	-1	-1	-1	1.517	30.0	-1.0	-1	1	1	1	0.333	0.017
653	91	0	1	11	1	1	0	0	1	1	1	2.25	32.5	1	-1.0	-1.0	-1	-1	-1	1.517	30.0	-1.0	-1	1	1	1	0.333	0.017
654	91	0	1	11	1	1	0	0	1	1	1	1.833	32.5	2	-1.0	-1.0	-1	-1	-1	1.517	30.0	-1.0	-1	2	1	1	0.333	0.017
655	92	1	0	0	0	2	0	0	0	0	0	1.5	50.0	0	0.333	0.333	0	0	0	2.0	15.0	0.017	1	-1	0	0	0.666	0.017
656	92	0	1	10	0	2	0	0	0	0	0	1.75	40.0	0	-1.0	-1.0	-1	-1	-1	2.017	16.5	-1.0	-1	0	0	0	0.667	0.017
657	92	0	1	10	0	2	0	0	0	0	0	1.75	40.0	0	-1.0	-1.0	-1	-1	-1	2.017	15.0	-1.0	-1	0	0	0	0.667	0.017
658	92	0	1	10	0	2	0	0	0	0	0	1.917	40.0	0	-1.0	-1.0	-1	-1	-1	2.017	15.0	-1.0	-1	1	0	0	0.667	0.017
659	92	0	1	10	0	2	0	0	0	0	0	1.75	45.0	0	-1.0	-1.0	-1	-1	-1	2.017	15.0	-1.0	-1	1	0	0	0.667	0.017
660	92	0	1	11	0	2	0	0	0	0	0	1.75	40.0	0	-1.0	-1.0	-1	-1	-1	2.017	18.0	-1.0	-1	0	0	0	0.667	0.017
661	94	1	0	1	1	1	0	1	1	1	0	1.5	36.2	0	0.167	0.333	0	0	0	3.0	32.0	0.05	0	-1	0	1	0.5	0.05
662	94	0	1	11	1	1	0	1	1	1	0	2.417	47.05	1	-1.0	-1.0	-1	-1	-1	3.05	16.0	-1.0	-1	1	0	1	0.5	0.05
663	94	0	1	11	1	1	0	1	1	1	0	2.417	47.05	1	-1.0	-1.0	-1	-1	-1	3.05	19.2	-1.0	-1	1	0	1	0.5	0.05
664	94	0	1	11	1	1	0	1	1	1	0	2.417	47.05	1	-1.0	-1.0	-1	-1	-1	3.05	22.4	-1.0	-1	1	0	1	0.5	0.05
665	94	0	1	11	1	1	0	1	1	1	0	2.417	47.05	1	-1.0	-1.0	-1	-1	-1	3.05	25.6	-1.0	-1	1	0	1	0.5	0.05
666	94	0	1	11	1	1	0	1	1	1	0	2.417	47.05	1	-1.0	-1.0	-1	-1	-1	3.05	28.8	-1.0	-1	1	0	1	0.5	0.05
667	94	0	1	11	1	1	0	1	1	1	0	2.417	47.05	1	-1.0	-1.0	-1	-1	-1	3.05	32.0	-1.0	-1	1	0	1	0.5	0.05
668	94	0	1	11	1	1	0	1	1	1	0	2.417	41.65	0	-1.0	-1.0	-1	-1	-1	3.05	32.0	-1.0	-1	1	0	1	0.5	0.05
669	94	0	1	11	1	1	0	1	1	1	0	2.0	47.05	0	-1.0	-1.0	-1	-1	-1	3.05	32.0	-1.0	-1	2	0	1	0.5	0.05
