id	rp	sp	choice	purpose	npersons	age	employ_status	mainearn	arrival_time	gender	rail_ivtt	rail_cost	rail_transfers	rail_acc_time	rail_egr_time	rail_acc_mode	rail_egr_mode	seat_status	car_ivtt	car_cost	car_walk_time	car_parking_fee	rail_comfort	rp_transfer	rp_choice	rp_rail_ovt	rp_car_ovt
79	0	1	11	0	4	1	1	1	1	0	2.833	28.75	3	-1	-1	-1	-1	-1	2.167	15.6	-1	-1	2	2	1	0.25	0.167
79	0	1	11	0	4	1	1	1	1	0	2.833	28.75	3	-1	-1	-1	-1	-1	2.167	17.55	-1	-1	2	2	1	0.25	0.167
79	0	1	11	0	4	1	1	1	1	0	2.833	28.75	3	-1	-1	-1	-1	-1	2.167	19.5	-1	-1	2	2	1	0.25	0.167
79	0	1	11	0	4	1	1	1	1	0	2.583	32.5	2	-1	-1	-1	-1	-1	2.167	19.5	-1	-1	2	2	1	0.25	0.167
79	0	1	11	0	4	1	1	1	1	0	2.25	25	2	-1	-1	-1	-1	-1	2.167	19.5	-1	-1	2	2	1	0.25	0.167
79	0	1	11	0	4	1	1	1	1	0	2.583	28.75	2	-1	-1	-1	-1	-1	2.167	19.5	-1	-1	1	2	1	0.25	0.167
80	1	0	0	0	1	1	1	1	0	1	2.5	40	1	0.5	0.5	0	0	0	2	15	0.083	1	-1	1	0	1	0.083
80	0	1	10	0	1	1	1	1	0	1	2.75	20	1	-1	-1	-1	-1	-1	2.083	22.5	-1	-1	1	1	0	1	0.083
80	0	1	10	0	1	1	1	1	0	1	2.75	20	1	-1	-1	-1	-1	-1	2.083	21	-1	-1	1	1	0	1	0.083
80	0	1	10	0	1	1	1	1	0	1	2.75	20	1	-1	-1	-1	-1	-1	2.083	19.5	-1	-1	1	1	0	1	0.083
80	0	1	10	0	1	1	1	1	0	1	2.75	20	1	-1	-1	-1	-1	-1	2.083	18	-1	-1	1	1	0	1	0.083
80	0	1	10	0	1	1	1	1	0	1	2.75	20	1	-1	-1	-1	-1	-1	2.083	16.5	-1	-1	1	1	0	1	0.083
80	0	1	10	0	1	1	1	1	0	1	2.75	20	1	-1	-1	-1	-1	-1	2.083	15	-1	-1	1	1	0	1	0.083
80	0	1	10	0	1	1	1	1	0	1	3.167	20	1	-1	-1	-1	-1	-1	2.083	15	-1	-1	1	1	0	1	0.083
80	0	1	10	0	1	1	1	1	0	1	3.167	30	1	-1	-1	-1	-1	-1	2.083	15	-1	-1	0	1	0	1	0.083
81	1	0	0	0	5	0	0	1	1	1	0.817	12.5	0	0.117	0.167	0	0	0	1.167	7.2	0.083	0	-1	0	0	0.284	0.083
81	0	1	10	0	5	0	0	1	1	1	1.533	62.5	0	-1	-1	-1	-1	-1	1.25	10.8	-1	-1	0	0	0	0.283	0.083
81	0	1	10	0	5	0	0	1	1	1	1.533	62.5	0	-1	-1	-1	-1	-1	1.25	10.08	-1	-1	0	0	0	0.283	0.083
81	0	1	10	0	5	0	0	1	1	1	1.533	62.5	0	-1	-1	-1	-1	-1	1.25	9.36	-1	-1	0	0	0	0.283	0.083
81	0	1	10	0	5	0	0	1	1	1	1.533	62.5	0	-1	-1	-1	-1	-1	1.25	8.64	-1	-1	0	0	0	0.283	0.083
81	0	1	10	0	5	0	0	1	1	1	1.533	62.5	0	-1	-1	-1	-1	-1	1.25	7.92	-1	-1	0	0	0	0.283	0.083
81	0	1	10	0	5	0	0	1	1	1	1.533	62.5	0	-1	-1	-1	-1	-1	1.25	7.2	-1	-1	0	0	0	0.283	0.083
81	0	1	10	0	5	0	0	1	1	1	1.367	62.5	0	-1	-1	-1	-1	-1	1.25	7.2	-1	-1	1	0	0	0.283	0.083
81	0	1	10	0	5	0	0	1	1	1	1.783	93.75	0	-1	-1	-1	-1	-1	1.25	7.2	-1	-1	0	0	0	0.283	0.083
82	1	0	0	0	2	0	0	0	0	0	1.25	30	1	0.333	0.25	1	0	0	1.333	13.75	0.017	1	-1	1	0	0.583	0.017
82	0	1	10	0	2	0	0	0	0	0	1.5	22.5	1	-1	-1	-1	-1	-1	1.35	13.75	-1	-1	1	1	0	0.583	0.017
82	0	1	10	0	2	0	0	0	0	0	1.667	15	1	-1	-1	-1	-1	-1	1.35	13.75	-1	-1	1	1	0	0.583	0.017
82	0	1	11	0	2	0	0	0	0	0	1.667	15	1	-1	-1	-1	-1	-1	1.35	15.125	-1	-1	1	1	0	0.583	0.017
82	0	1	11	0	2	0	0	0	0	0	1.5	15	0	-1	-1	-1	-1	-1	1.35	13.75	-1	-1	1	1	0	0.583	0.017
83	1	0	0	0	1	1	1	0	0	1	1	20	0	0.083	0.25	1	0	0	1.5	30	0.033	1	-1	0	0	0.333	0.033
83	0	1	10	0	1	1	1	0	0	1	1	12	0	-1	-1	-1	-1	-1	1.533	45	-1	-1	0	0	0	0.333	0.033
83	0	1	10	0	1	1	1	0	0	1	1	12	0	-1	-1	-1	-1	-1	1.533	42	-1	-1	0	0	0	0.333	0.033
83	0	1	10	0	1	1	1	0	0	1	1	12	0	-1	-1	-1	-1	-1	1.533	39	-1	-1	0	0	0	0.333	0.033
83	0	1	10	0	1	1	1	0	0	1	1	12	0	-1	-1	-1	-1	-1	1.533	36	-1	-1	0	0	0	0.333	0.033
83	0	1	10	0	1	1	1	0	0	1	1	12	0	-1	-1	-1	-1	-1	1.533	33	-1	-1	0	0	0	0.333	0.033
83	0	1	10	0	1	1	1	0	0	1	1	12	0	-1	-1	-1	-1	-1	1.533	30	-1	-1	0	0	0	0.333	0.033
83	0	1	10	0	1	1	1	0	0	1	1.167	12	0	-1	-1	-1	-1	-1	1.533	30	-1	-1	1	0	0	0.333	0.033
83	0	1	10	0	1	1	1	0	0	1	1	16	0	-1	-1	-1	-1	-1	1.533	30	-1	-1	1	0	0	0.333	0.033
84	1	0	1	0	1	0	1	0	1	1	1.5	43	1	0.167	0.25	1	0	0	2.25	20	0.167	1	-1	1	1	0.417	0.167
84	0	1	11	0	1	0	1	0	1	1	2.333	60.2	2	-1	-1	-1	-1	-1	2.417	10	-1	-1	1	1	1	0.417	0.167
84	0	1	11	0	1	0	1	0	1	1	2.333	60.2	2	-1	-1	-1	-1	-1	2.417	12	-1	-1	1	1	1	0.417	0.167
84	0	1	11	0	1	0	1	0	1	1	2.333	60.2	2	-1	-1	-1	-1	-1	2.417	14	-1	-1	1	1	1	0.417	0.167
84	0	1	11	0	1	0	1	0	1	1	2.333	60.2	2	-1	-1	-1	-1	-1	2.417	16	-1	-1	1	1	1	0.417	0.167
84	0	1	11	0	1	0	1	0	1	1	2.333	60.2	2	-1	-1	-1	-1	-1	2.417	18	-1	-1	1	1	1	0.417	0.167
84	0	1	11	0	1	0	1	0	1	1	2.333	60.2	2	-1	-1	-1	-1	-1	2.417	20	-1	-1	1	1	1	0.417	0.167
84	0	1	11	0	1	0	1	0	1	1	2.167	60.2	1	-1	-1	-1	-1	-1	2.417	20	-1	-1	1	1	1	0.417	0.167
84	0	1	11	0	1	0	1	0	1	1	2.167	51.6	2	-1	-1	-1	-1	-1	2.417	20	-1	-1	2	1	1	0.417	0.167
85	1	0	1	0	3	0	1	0	0	1	1.167	27	2	0.75	0.167	0	0	0	1.75	7.767	0.083	1	-1	2	1	0.917	0.083
85	0	1	10	0	3	0	1	0	0	1	2.083	33.75	3	-1	-1	-1	-1	-1	1.833	6.217	-1	-1	2	2	1	0.917	0.083
85	0	1	10	0	3	0	1	0	0	1	2.417	40.5	3	-1	-1	-1	-1	-1	1.833	7.767	-1	-1	1	2	1	0.917	0.083
85	0	1	11	0	3	0	1	0	0	1	2.083	33.75	3	-1	-1	-1	-1	-1	1.833	6.983	-1	-1	2	2	1	0.917	0.083
85	0	1	11	0	3	0	1	0	0	1	2.083	33.75	3	-1	-1	-1	-1	-1	1.833	7.767	-1	-1	2	2	1	0.917	0.083
85	0	1	11	0	3	0	1	0	0	1	2.417	33.75	2	-1	-1	-1	-1	-1	1.833	7.767	-1	-1	1	2	1	0.917	0.083
86	1	0	1	0	1	0	0	0	0	0	2	50	1	0.083	0.167	1	0	0	1.5	25	0.017	1	-1	1	1	0.25	0.017
86	0	1	10	0	1	0	0	0	0	0	2.833	62.5	2	-1	-1	-1	-1	-1	1.517	20	-1	-1	1	1	1	0.25	0.017
86	0	1	10	0	1	0	0	0	0	0	2.833	50	1	-1	-1	-1	-1	-1	1.517	25	-1	-1	2	1	1	0.25	0.017
86	0	1	10	0	1	0	0	0	0	0	2.833	75	1	-1	-1	-1	-1	-1	1.517	25	-1	-1	1	1	1	0.25	0.017
86	0	1	11	0	1	0	0	0	0	0	2.833	62.5	2	-1	-1	-1	-1	-1	1.517	22.5	-1	-1	1	1	1	0.25	0.017
86	0	1	11	0	1	0	0	0	0	0	2.833	62.5	2	-1	-1	-1	-1	-1	1.517	25	-1	-1	1	1	1	0.25	0.017
88	1	0	1	0	1	1	1	0	1	1	1.5	40	0	0.083	0.333	0	0	0	1.75	40	0.033	1	-1	0	1	0.416	0.033
88	0	1	10	0	1	1	1	0	1	1	2.333	44	1	-1	-1	-1	-1	-1	1.783	20	-1	-1	2	0	1	0.417	0.033
88	0	1	11	0	1	1	1	0	1	1	2.333	44	1	-1	-1	-1	-1	-1	1.783	24	-1	-1	2	0	1	0.417	0.033
88	0	1	11	0	1	1	1	0	1	1	2.333	44	1	-1	-1	-1	-1	-1	1.783	28	-1	-1	2	0	1	0.417	0.033
88	0	1	11	0	1	1	1	0	1	1	2.333	44	1	-1	-1	-1	-1	-1	1.783	32	-1	-1	2	0	1	0.417	0.033
88	0	1	11	0	1	1	1	0	1	1	2.333	44	1	-1	-1	-1	-1	-1	1.783	36	-1	-1	2	0	1	0.417	0.033
88	0	1	11	0	1	1	1	0	1	1	2.333	44	1	-1	-1	-1	-1	-1	1.783	40	-1	-1	2	0	1	0.417	0.033
88	0	1	11	0	1	1	1	0	1	1	1.917	48	1	-1	-1	-1	-1	-1	1.783	40	-1	-1	1	0	1	0.417	0.033
88	0	1	11	0	1	1	1	0	1	1	2.167	48	0	-1	-1	-1	-1	-1	1.783	40	-1	-1	2	0	1	0.417	0.033
88	0	1	11	0	1	1	1	0	1	1	2.333	48	0	-1	-1	-1	-1	-1	1.783	40	-1	-1	1	0	1	0.417	0.033
90	1	0	0	0	2	1	0	1	0	0	1	35.2	0	0.167	0.083	0	0	0	1.5	8	0.017	1	-1	0	0	0.25	0.017
90	0	1	10	0	2	1	0	1	0	0	0.917	31.7	0	-1	-1	-1	-1	-1	1.517	12	-1	-1	0	0	0	0.25	0.017
90	0	1	10	0	2	1	0	1	0	0	0.917	31.7	0	-1	-1	-1	-1	-1	1.517	11.2	-1	-1	0	0	0	0.25	0.017
90	0	1	10	0	2	1	0	1	0	0	0.917	31.7	0	-1	-1	-1	-1	-1	1.517	10.4	-1	-1	0	0	0	0.25	0.017
90	0	1	10	0	2	1	0	1	0	0	0.917	31.7	0	-1	-1	-1	-1	-1	1.517	9.6	-1	-1	0	0	0	0.25	0.017
90	0	1	10	0	2	1	0	1	0	0	0.917	31.7	0	-1	-1	-1	-1	-1	1.517	8.8	-1	-1	0	0	0	0.25	0.017
90	0	1	10	0	2	1	0	1	0	0	0.917	31.7	0	-1	-1	-1	-1	-1	1.517	8	-1	-1	0	0	0	0.25	0.017
90	0	1	10	0	2	1	0	1	0	0	1.25	28.15	0	-1	-1	-1	-1	-1	1.517	8	-1	-1	0	0	0	0.25	0.017
90	0	1	10	0	2	1	0	1	0	0	1.083	28.15	0	-1	-1	-1	-1	-1	1.517	8	-1	-1	1	0	0	0.25	0.017
91	1	0	1	1	1	0	0	1	1	1	1.5	26	1	0.167	0.167	1	1	0	1.5	30	0.017	0	-1	1	1	0.334	0.017
91	0	1	10	1	1	0	0	1	1	1	2.25	39	1	-1	-1	-1	-1	-1	1.517	24	-1	-1	2	1	1	0.333	0.017
91	0	1	11	1	1	0	0	1	1	1	2.25	39	1	-1	-1	-1	-1	-1	1.517	27	-1	-1	2	1	1	0.333	0.017
91	0	1	11	1	1	0	0	1	1	1	2.25	39	1	-1	-1	-1	-1	-1	1.517	30	-1	-1	2	1	1	0.333	0.017
91	0	1	11	1	1	0	0	1	1	1	2.083	39	2	-1	-1	-1	-1	-1	1.517	30	-1	-1	1	1	1	0.333	0.017
91	0	1	11	1	1	0	0	1	1	1	2.25	32.5	1	-1	-1	-1	-1	-1	1.517	30	-1	-1	1	1	1	0.333	0.017
91	0	1	11	1	1	0	0	1	1	1	1.833	32.5	2	-1	-1	-1	-1	-1	1.517	30	-1	-1	2	1	1	0.333	0.017
92	1	0	0	0	2	0	0	0	0	0	1.5	50	0	0.333	0.333	0	0	0	2	15	0.017	1	-1	0	0	0.666	0.017
92	0	1	10	0	2	0	0	0	0	0	1.75	40	0	-1	-1	-1	-1	-1	2.017	16.5	-1	-1	0	0	0	0.667	0.017
92	0	1	10	0	2	0	0	0	0	0	1.75	40	0	-1	-1	-1	-1	-1	2.017	15	-1	-1	0	0	0	0.667	0.017
92	0	1	10	0	2	0	0	0	0	0	1.917	40	0	-1	-1	-1	-1	-1	2.017	15	-1	-1	1	0	0	0.667	0.017
92	0	1	10	0	2	0	0	0	0	0	1.75	45	0	-1	-1	-1	-1	-1	2.017	15	-1	-1	1	0	0	0.667	0.017
92	0	1	11	0	2	0	0	0	0	0	1.75	40	0	-1	-1	-1	-1	-1	2.017	18	-1	-1	0	0	0	0.667	0.017
94	1	0	1	1	1	0	1	1	1	0	1.5	36.2	0	0.167	0.333	0	0	0	3	32	0.05	0	-1	0	1	0.5	0.05
94	0	1	11	1	1	0	1	1	1	0	2.417	47.05	1	-1	-1	-1	-1	-1	3.05	16	-1	-1	1	0	1	0.5	0.05
94	0	1	11	1	1	0	1	1	1	0	2.417	47.05	1	-1	-1	-1	-1	-1	3.05	19.2	-1	-1	1	0	1	0.5	0.05
94	0	1	11	1	1	0	1	1	1	0	2.417	47.05	1	-1	-1	-1	-1	-1	3.05	22.4	-1	-1	1	0	1	0.5	0.05
94	0	1	11	1	1	0	1	1	1	0	2.417	47.05	1	-1	-1	-1	-1	-1	3.05	25.6	-1	-1	1	0	1	0.5	0.05
94	0	1	11	1	1	0	1	1	1	0	2.417	47.05	1	-1	-1	-1	-1	-1	3.05	28.8	-1	-1	1	0	1	0.5	0.05
94	0	1	11	1	1	0	1	1	1	0	2.417	47.05	1	-1	-1	-1	-1	-1	3.05	32	-1	-1	1	0	1	0.5	0.05
94	0	1	11	1	1	0	1	1	1	0	2.417	41.65	0	-1	-1	-1	-1	-1	3.05	32	-1	-1	1	0	1	0.5	0.05
94	0	1	11	1	1	0	1	1	1	0	2	47.05	0	-1	-1	-1	-1	-1	3.05	32	-1	-1	2	0	1	0.5	0.05
94	0	1	11	1	1	0	1	1	1	0	2.417	36.2	0	-1	-1	-1	-1	-1	3.05	32	-1	-1	2	0	1	0.5	0.05
95	1	0	1	0	2	0	1	1	0	1	1.167	20	0	0.083	0.333	0	0	0	1.5	12.5	0.083	1	-1	0	1	0.416	0.083
95	0	1	10	0	2	0	1	1	0	1	1.75	30	0	-1	-1	-1	-1	-1	1.583	12.5	-1	-1	1	0	1	0.417	0.083
95	0	1	10	0	2	0	1	1	0	1	1.583	20	1	-1	-1	-1	-1	-1	1.583	13.75	-1	-1	1	0	1	0.417	0.083
95	0	1	10	0	2	0	1	1	0	1	1.583	20	1	-1	-1	-1	-1	-1	1.583	12.5	-1	-1	1	0	1	0.417	0.083
95	0	1	10	0	2	0	1	1	0	1	1.75	20	0	-1	-1	-1	-1	-1	1.583	12.5	-1	-1	1	0	1	0.417	0.083
95	0	1	11	0	2	0	1	1	0	1	1.583	20	1	-1	-1	-1	-1	-1	1.583	15	-1	-1	1	0	1	0.417	0.083
96	1	0	0	0	4	1	1	1	0	0	1.5	40	1	0.167	0.333	1	0	0	1.25	8.75	0.167	1	-1	1	0	0.5	0.167
96	0	1	10	0	4	1	1	1	0	0	1.583	24	1	-1	-1	-1	-1	-1	1.417	13.125	-1	-1	1	1	0	0.5	0.167
96	0	1	10	0	4	1	1	1	0	0	1.583	24	1	-1	-1	-1	-1	-1	1.417	12.25	-1	-1	1	1	0	0.5	0.167
96	0	1	10	0	4	1	1	1	0	0	1.583	24	1	-1	-1	-1	-1	-1	1.417	11.375	-1	-1	1	1	0	0.5	0.167
96	0	1	10	0	4	1	1	1	0	0	1.583	24	1	-1	-1	-1	-1	-1	1.417	10.5	-1	-1	1	1	0	0.5	0.167
96	0	1	10	0	4	1	1	1	0	0	1.583	24	1	-1	-1	-1	-1	-1	1.417	9.625	-1	-1	1	1	0	0.5	0.167
96	0	1	10	0	4	1	1	1	0	0	1.583	24	1	-1	-1	-1	-1	-1	1.417	8.75	-1	-1	1	1	0	0.5	0.167
96	0	1	10	0	4	1	1	1	0	0	2	24	0	-1	-1	-1	-1	-1	1.417	8.75	-1	-1	0	1	0	0.5	0.167
96	0	1	10	0	4	1	1	1	0	0	1.75	32	1	-1	-1	-1	-1	-1	1.417	8.75	-1	-1	0	1	0	0.5	0.167
97	1	0	0	0	2	0	1	1	0	1	1.5	30	1	0.417	0.333	1	1	0	1.333	7.5	0.033	0	-1	1	0	0.75	0.033
97	0	1	10	0	2	0	1	1	0	1	2	21	1	-1	-1	-1	-1	-1	1.367	10.5	-1	-1	0	1	0	0.75	0.033
97	0	1	10	0	2	0	1	1	0	1	2	21	1	-1	-1	-1	-1	-1	1.367	9.75	-1	-1	0	1	0	0.75	0.033
97	0	1	10	0	2	0	1	1	0	1	2	21	1	-1	-1	-1	-1	-1	1.367	9	-1	-1	0	1	0	0.75	0.033
97	0	1	10	0	2	0	1	1	0	1	2	21	1	-1	-1	-1	-1	-1	1.367	8.25	-1	-1	0	1	0	0.75	0.033
97	0	1	10	0	2	0	1	1	0	1	2	21	1	-1	-1	-1	-1	-1	1.367	7.5	-1	-1	0	1	0	0.75	0.033
97	0	1	10	0	2	0	1	1	0	1	1.833	21	1	-1	-1	-1	-1	-1	1.367	7.5	-1	-1	1	1	0	0.75	0.033
97	0	1	10	0	2	0	1	1	0	1	2	25.5	1	-1	-1	-1	-1	-1	1.367	7.5	-1	-1	1	1	0	0.75	0.033
97	0	1	11	0	2	0	1	1	0	1	2	21	1	-1	-1	-1	-1	-1	1.367	11.25	-1	-1	0	1	0	0.75	0.033
98	1	0	1	0	6	1	0	0	0	1	1.333	22	0	0.25	0.25	0	0	0	1.5	6.667	0	1	-1	0	1	0.5	0
98	0	1	10	0	6	1	0	0	0	1	2.25	27.5	1	-1	-1	-1	-1	-1	1.5	6	-1	-1	1	0	1	0.5	0
98	0	1	11	0	6	1	0	0	0	1	2.25	27.5	1	-1	-1	-1	-1	-1	1.5	6.667	-1	-1	1	0	1	0.5	0
98	0	1	11	0	6	1	0	0	0	1	2	27.5	0	-1	-1	-1	-1	-1	1.5	6.667	-1	-1	2	0	1	0.5	0
98	0	1	11	0	6	1	0	0	0	1	1.833	33	1	-1	-1	-1	-1	-1	1.5	6.667	-1	-1	2	0	1	0.5	0
98	0	1	11	0	6	1	0	0	0	1	2	22	1	-1	-1	-1	-1	-1	1.5	6.667	-1	-1	1	0	1	0.5	0
99	1	0	0	0	5	1	1	0	0	1	2	45	0	0.417	0.333	0	0	0	1.5	19.998	0.083	1	-1	0	0	0.75	0.083
99	0	1	10	0	5	1	1	0	0	1	2.167	45	0	-1	-1	-1	-1	-1	1.583	19.998	-1	-1	1	0	0	0.75	0.083
99	0	1	10	0	5	1	1	0	0	1	2.75	36	0	-1	-1	-1	-1	-1	1.583	19.998	-1	-1	1	0	0	0.75	0.083
99	0	1	11	0	5	1	1	0	0	1	2.167	45	0	-1	-1	-1	-1	-1	1.583	22	-1	-1	1	0	0	0.75	0.083
99	0	1	11	0	5	1	1	0	0	1	2.417	36	0	-1	-1	-1	-1	-1	1.583	19.998	-1	-1	1	0	0	0.75	0.083
100	1	0	0	0	2	0	1	0	0	1	2	40	1	0.083	0.25	0	0	0	2.25	15	0.083	1	-1	1	0	0.333	0.083
100	0	1	10	0	2	0	1	0	0	1	1.75	32	1	-1	-1	-1	-1	-1	2.333	15	-1	-1	1	1	0	0.333	0.083
100	0	1	10	0	2	0	1	0	0	1	2	32	0	-1	-1	-1	-1	-1	2.333	19.5	-1	-1	0	1	0	0.333	0.083
100	0	1	10	0	2	0	1	0	0	1	2	32	0	-1	-1	-1	-1	-1	2.333	18	-1	-1	0	1	0	0.333	0.083
100	0	1	10	0	2	0	1	0	0	1	2	32	0	-1	-1	-1	-1	-1	2.333	16.5	-1	-1	0	1	0	0.333	0.083
100	0	1	10	0	2	0	1	0	0	1	2	32	0	-1	-1	-1	-1	-1	2.333	15	-1	-1	0	1	0	0.333	0.083
100	0	1	11	0	2	0	1	0	0	1	2	32	0	-1	-1	-1	-1	-1	2.333	21	-1	-1	0	1	0	0.333	0.083
101	1	0	1	1	1	0	0	0	1	0	1.75	20	1	0.333	0.417	1	1	0	2.5	30	0.167	1	-1	1	1	0.75	0.167
101	0	1	10	1	1	0	0	0	1	0	3	20	1	-1	-1	-1	-1	-1	2.667	21	-1	-1	2	1	1	0.75	0.167
101	0	1	10	1	1	0	0	0	1	0	3	23	1	-1	-1	-1	-1	-1	2.667	30	-1	-1	1	1	1	0.75	0.167
101	0	1	11	1	1	0	0	0	1	0	3	20	1	-1	-1	-1	-1	-1	2.667	24	-1	-1	2	1	1	0.75	0.167
101	0	1	11	1	1	0	0	0	1	0	3	20	1	-1	-1	-1	-1	-1	2.667	27	-1	-1	2	1	1	0.75	0.167
101	0	1	11	1	1	0	0	0	1	0	3	20	1	-1	-1	-1	-1	-1	2.667	30	-1	-1	2	1	1	0.75	0.167
101	0	1	11	1	1	0	0	0	1	0	2.75	23	1	-1	-1	-1	-1	-1	2.667	30	-1	-1	1	1	1	0.75	0.167
102	1	0	1	0	1	1	1	0	0	1	1.75	35	1	0.25	0.333	0	0	0	1.5	50	0.017	1	-1	1	1	0.583	0.017
102	0	1	10	0	1	1	1	0	0	1	2.583	35	1	-1	-1	-1	-1	-1	1.517	55	-1	-1	1	1	1	0.583	0.017
102	0	1	10	0	1	1	1	0	0	1	2.583	35	1	-1	-1	-1	-1	-1	1.517	50	-1	-1	1	1	1	0.583	0.017
102	0	1	10	0	1	1	1	0	0	1	2.583	42	1	-1	-1	-1	-1	-1	1.517	50	-1	-1	1	1	1	0.583	0.017
102	0	1	10	0	1	1	1	0	0	1	2.333	35	2	-1	-1	-1	-1	-1	1.517	50	-1	-1	1	1	1	0.583	0.017
102	0	1	11	0	1	1	1	0	0	1	2.583	35	1	-1	-1	-1	-1	-1	1.517	60	-1	-1	1	1	1	0.583	0.017
103	1	0	0	0	2	0	1	1	0	0	2	50	0	0.067	0.75	1	0	0	1.75	5.25	0.05	0	-1	0	0	0.817	0.05
103	0	1	10	0	2	0	1	1	0	0	2.817	30	0	-1	-1	-1	-1	-1	1.8	7.875	-1	-1	0	0	0	0.817	0.05
103	0	1	10	0	2	0	1	1	0	0	2.817	30	0	-1	-1	-1	-1	-1	1.8	7.35	-1	-1	0	0	0	0.817	0.05
103	0	1	10	0	2	0	1	1	0	0	2.817	30	0	-1	-1	-1	-1	-1	1.8	6.825	-1	-1	0	0	0	0.817	0.05
103	0	1	10	0	2	0	1	1	0	0	2.817	30	0	-1	-1	-1	-1	-1	1.8	6.3	-1	-1	0	0	0	0.817	0.05
103	0	1	10	0	2	0	1	1	0	0	2.817	30	0	-1	-1	-1	-1	-1	1.8	5.775	-1	-1	0	0	0	0.817	0.05
103	0	1	10	0	2	0	1	1	0	0	2.817	30	0	-1	-1	-1	-1	-1	1.8	5.25	-1	-1	0	0	0	0.817	0.05
103	0	1	10	0	2	0	1	1	0	0	2.483	40	0	-1	-1	-1	-1	-1	1.8	5.25	-1	-1	0	0	0	0.817	0.05
103	0	1	10	0	2	0	1	1	0	0	2.233	50	0	-1	-1	-1	-1	-1	1.8	5.25	-1	-1	0	0	0	0.817	0.05
104	1	0	1	0	1	0	1	1	1	0	1.5	36	0	0.25	0.25	0	0	0	1.5	1	0.833	1	-1	0	1	0.5	0.833
104	0	1	10	0	1	0	1	1	1	0	2.417	54	0	-1	-1	-1	-1	-1	2.333	0.7	-1	-1	1	0	1	0.5	0.833
104	0	1	11	0	1	0	1	1	1	0	2.417	54	0	-1	-1	-1	-1	-1	2.333	0.8	-1	-1	1	0	1	0.5	0.833
104	0	1	11	0	1	0	1	1	1	0	2.417	54	0	-1	-1	-1	-1	-1	2.333	0.9	-1	-1	1	0	1	0.5	0.833
104	0	1	11	0	1	0	1	1	1	0	2.417	54	0	-1	-1	-1	-1	-1	2.333	1	-1	-1	1	0	1	0.5	0.833
104	0	1	11	0	1	0	1	1	1	0	2.25	54	1	-1	-1	-1	-1	-1	2.333	1	-1	-1	2	0	1	0.5	0.833
104	0	1	11	0	1	0	1	1	1	0	2	54	0	-1	-1	-1	-1	-1	2.333	1	-1	-1	1	0	1	0.5	0.833
104	0	1	11	0	1	0	1	1	1	0	2.417	45	1	-1	-1	-1	-1	-1	2.333	1	-1	-1	1	0	1	0.5	0.833
105	1	0	1	0	1	1	0	0	0	0	1.5	38	0	0.167	0.333	0	1	0	2	40	0.167	1	-1	0	1	0.5	0.167
105	0	1	10	0	1	1	0	0	0	0	2	38	1	-1	-1	-1	-1	-1	2.167	44	-1	-1	1	0	1	0.5	0.167
105	0	1	10	0	1	1	0	0	0	0	2	38	1	-1	-1	-1	-1	-1	2.167	40	-1	-1	1	0	1	0.5	0.167
105	0	1	10	0	1	1	0	0	0	0	2.25	38	0	-1	-1	-1	-1	-1	2.167	40	-1	-1	1	0	1	0.5	0.167
105	0	1	10	0	1	1	0	0	0	0	2.417	38	0	-1	-1	-1	-1	-1	2.167	40	-1	-1	2	0	1	0.5	0.167
105	0	1	10	0	1	1	0	0	0	0	2	38	1	-1	-1	-1	-1	-1	2.167	48	-1	-1	1	0	1	0.5	0.167
105	0	1	11	0	1	1	0	0	0	0	2	38	1	-1	-1	-1	-1	-1	2.167	52	-1	-1	1	0	1	0.5	0.167
106	1	0	0	0	5	0	1	0	0	1	2	40	1	0.25	0.75	1	0	0	1.25	12	0.033	0	-1	1	0	1	0.033
106	0	1	10	0	5	0	1	0	0	1	2.417	32	0	-1	-1	-1	-1	-1	1.283	18	-1	-1	1	1	0	1	0.033
106	0	1	10	0	5	0	1	0	0	1	2.417	32	0	-1	-1	-1	-1	-1	1.283	16.8	-1	-1	1	1	0	1	0.033
106	0	1	10	0	5	0	1	0	0	1	2.417	32	0	-1	-1	-1	-1	-1	1.283	15.6	-1	-1	1	1	0	1	0.033
106	0	1	10	0	5	0	1	0	0	1	2.417	32	0	-1	-1	-1	-1	-1	1.283	14.4	-1	-1	1	1	0	1	0.033
106	0	1	10	0	5	0	1	0	0	1	2.417	32	0	-1	-1	-1	-1	-1	1.283	13.2	-1	-1	1	1	0	1	0.033
106	0	1	10	0	5	0	1	0	0	1	2.417	32	0	-1	-1	-1	-1	-1	1.283	12	-1	-1	1	1	0	1	0.033
106	0	1	10	0	5	0	1	0	0	1	2.667	24	0	-1	-1	-1	-1	-1	1.283	12	-1	-1	1	1	0	1	0.033
106	0	1	10	0	5	0	1	0	0	1	2.667	32	1	-1	-1	-1	-1	-1	1.283	12	-1	-1	0	1	0	1	0.033
107	1	0	0	0	3	0	1	0	0	0	1.5	23.75	0	0.333	0.167	0	0	0	1.333	3.333	0.083	1	-1	0	0	0.5	0.083
107	0	1	10	0	3	0	1	0	0	0	1.583	19	0	-1	-1	-1	-1	-1	1.417	5	-1	-1	0	0	0	0.5	0.083
107	0	1	10	0	3	0	1	0	0	0	1.583	19	0	-1	-1	-1	-1	-1	1.417	4.667	-1	-1	0	0	0	0.5	0.083
